time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,0.5492798599147459,-0.35642284667188434,13.3765588798539,6.244170087332851,6.204148461618448,0.0,0.9537815651696788,-0.6465023559283335,3.8549838152450135,0.10892318723440104,0.014070262385084902,0.0,442.51826703716694,444.3058365034385,442.91191679739086,444.64407516393885
1.8600000000000012,0.6078310284238172,-0.3958632996955787,13.607168331522214,6.252057611683455,6.205545999867754,0.0,0.9978191661890745,-0.6675724563599075,3.8321085575892573,0.15713057931883986,0.037255232353200315,0.0,411.10052964162975,413.1500772027538,410.51726337516124,414.7888594364631
1.9200000000000013,0.6690685308112765,-0.43645713477467296,13.837379568964755,6.261958439448154,6.208170802167292,0.0,1.043196091733934,-0.6847084006105755,3.841620070774832,0.1773536347728902,0.05430411998727545,0.0,421.69844778154595,423.1698520914495,422.6609211263157,424.42743286350634
1.9800000000000013,0.7332596873565026,-0.47797434380869314,14.071991888964808,6.2724124955745495,6.21184210582307,0.0,1.0960825213607241,-0.6980698771106155,3.9783851288111967,0.16713533727753366,0.07226375431282099,0.0,462.0203130241592,463.4366553055491,464.0193428864324,463.2441922396786
2.0400000000000014,0.8005924527250428,-0.5200777342289865,14.315610353390188,6.2824320611997795,6.2158663754319985,0.0,1.1478155312282632,-0.7042684688917262,4.141711993459751,0.16670647238713704,0.05387372596569461,0.0,472.96420315106417,471.54861419907303,471.6802541089772,471.67202855445913
2.1000000000000014,0.8705822084284205,-0.5623341544046435,14.563705217778919,0.010159047212442651,6.219670272784432,0.0,1.1848588369736064,-0.7033913379007635,4.128215984409709,0.20186529946760348,0.07770667166226285,0.0,415.87604924820187,417.9616551371151,416.29477633612504,419.39322904808046
2.1600000000000015,0.9430346554390422,-0.6042848205686311,14.815992665989658,0.02212444576725403,6.223992921284147,0.0,1.2296720403435841,-0.6936620608440037,4.2808546362266195,0.19403747252443668,0.05723343178927016,0.0,469.96721073363864,468.38113586830724,470.38969018152164,469.8195822214333
2.2200000000000015,1.0179369761134671,-0.6454490292999373,15.07499975994072,0.033387374955061944,6.227881882485303,0.0,1.2666773660467263,-0.6773705542595386,4.3524764543077135,0.1704660226013734,0.07678838019686025,0.0,445.75853250549386,447.35680263098067,446.24372518717735,444.34892358599177
2.2800000000000016,1.0950931188184205,-0.6853431550450899,15.340475099528216,0.043308526194193675,6.232459207891189,0.0,1.3046462022024232,-0.6513639247637998,4.496173418082806,0.15243166433669264,0.0752709103562596,0.0,469.03446359843105,468.92084745472783,468.74101413883204,467.3616674747758
2.3400000000000016,1.174274026337764,-0.7235982903482291,15.611593465546898,0.05249348637808193,6.236793038947804,0.0,1.334273059373685,-0.6229579874269386,4.540949625004358,0.15435231078507358,0.06532982355474481,0.0,439.3455305508909,438.52450741962275,439.1048899821503,439.2866163755762
